"sampleID","domainID","siteID","collectDate","estimatedTotalCount","acceptedTaxonID","phylum","subphylum","class","subclass","order","family","subfamily","tribe","genus","scientificName","taxonRank","eventID","date","year","habitatType","samplerType","benthicArea","inv_dens","inv_dens_unit","organism_aggr","tolerance","FFG","FFG2","mean.parws","median.parws"
"CARI.20180716.SURBER.1","D19","CARI",2018-07-16 19:20:00,4,"ZAPORE","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Nemouridae","Nemourinae",NA,"Zapada","Zapada oregonensis gr.","speciesGroup","CARI.20180716",2018-07-16,2018,"riffle","surber",0.093,43.010752688172,"count per square meter",NA,2,"sh",NA,NA,NA
"CARI.20180716.SURBER.1","D19","CARI",2018-07-16 19:20:00,2,"LUMSP2","Annelida","Clitellata","Oligochaeta","Oligochaeta","Lumbriculida","Lumbriculidae",NA,NA,NA,"Lumbriculidae sp.","family","CARI.20180716",2018-07-16,2018,"riffle","surber",0.093,21.505376344086,"count per square meter","segmented_worms",5,"cg",NA,NA,NA
"CARI.20180716.KICKNET.3","D19","CARI",2018-07-16 19:20:00,10,"BAEBIC","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis bicaudatus","species","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,40,"count per square meter",NA,4,"cg",NA,NA,NA
"CARI.20180716.SURBER.1","D19","CARI",2018-07-16 19:20:00,2,"SYNJOH","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Crangonyctidae",NA,NA,"Synurella","Synurella johanseni","species","CARI.20180716",2018-07-16,2018,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,4,"cg",NA,NA,NA
"CARI.20180716.SURBER.2","D19","CARI",2018-07-16 19:20:00,2,"CINSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Cinygmula","Cinygmula sp.","genus","CARI.20180716",2018-07-16,2018,"riffle","surber",0.093,21.505376344086,"count per square meter","Cinygmula",2,"scr","cg",NA,NA
"CARI.20180716.KICKNET.4","D19","CARI",2018-07-16 19:20:00,7,"CINSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Cinygmula","Cinygmula sp.","genus","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,28,"count per square meter","Cinygmula",2,"scr","cg",NA,NA
"CARI.20180716.KICKNET.3","D19","CARI",2018-07-16 19:20:00,3,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,12,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20180716.KICKNET.3","D19","CARI",2018-07-16 19:20:00,3,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,12,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20180716.KICKNET.3","D19","CARI",2018-07-16 19:20:00,3,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,12,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20180716.SURBER.3","D19","CARI",2018-07-16 19:20:00,4,"CHLSP","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Chloroperlidae",NA,NA,NA,"Chloroperlidae sp.","family","CARI.20180716",2018-07-16,2018,"riffle","surber",0.093,43.010752688172,"count per square meter",NA,0,"prd",NA,NA,NA
"CARI.20180716.KICKNET.2","D19","CARI",2018-07-16 19:20:00,1,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20180716.KICKNET.2","D19","CARI",2018-07-16 19:20:00,1,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20180716.KICKNET.2","D19","CARI",2018-07-16 19:20:00,1,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20180716.KICKNET.1","D19","CARI",2018-07-16 19:20:00,6,"ARCWUL","Annelida",NA,"Clitellata","Tubificata","Tubificida","Naididae","Tubificinae",NA,"Arctodrilus","Arctodrilus wulikensis","species","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,24,"count per square meter",NA,10,"cg",NA,NA,NA
"CARI.20180716.SURBER.1","D19","CARI",2018-07-16 19:20:00,2,"LUMSP2","Annelida","Clitellata","Oligochaeta","Oligochaeta","Lumbriculida","Lumbriculidae",NA,NA,NA,"Lumbriculidae sp.","family","CARI.20180716",2018-07-16,2018,"riffle","surber",0.093,21.505376344086,"count per square meter","segmented_worms",5,"cg",NA,NA,NA
"CARI.20180716.SURBER.1","D19","CARI",2018-07-16 19:20:00,4,"EUKGRA","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Eukiefferiella","Eukiefferiella gracei gr.","speciesGroup","CARI.20180716",2018-07-16,2018,"riffle","surber",0.093,43.010752688172,"count per square meter",NA,4,"cg",NA,NA,NA
"CARI.20180716.KICKNET.5","D19","CARI",2018-07-16 19:20:00,4,"CINSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Cinygmula","Cinygmula sp.","genus","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,16,"count per square meter","Cinygmula",2,"scr","cg",NA,NA
"CARI.20180716.SURBER.1","D19","CARI",2018-07-16 19:20:00,4,"LUMSP2","Annelida","Clitellata","Oligochaeta","Oligochaeta","Lumbriculida","Lumbriculidae",NA,NA,NA,"Lumbriculidae sp.","family","CARI.20180716",2018-07-16,2018,"riffle","surber",0.093,43.010752688172,"count per square meter","segmented_worms",5,"cg",NA,NA,NA
"CARI.20180716.KICKNET.4","D19","CARI",2018-07-16 19:20:00,1,"CINSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Cinygmula","Cinygmula sp.","genus","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,4,"count per square meter","Cinygmula",2,"scr","cg",NA,NA
"CARI.20180716.SURBER.3","D19","CARI",2018-07-16 19:20:00,4,"CINSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Cinygmula","Cinygmula sp.","genus","CARI.20180716",2018-07-16,2018,"riffle","surber",0.093,43.010752688172,"count per square meter","Cinygmula",2,"scr","cg",NA,NA
"CARI.20180716.KICKNET.5","D19","CARI",2018-07-16 19:20:00,2,"HETMAR","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Heterotrissocladius","Heterotrissocladius marcidus gr.","speciesGroup","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,8,"count per square meter",NA,4,"cg",NA,NA,NA
"CARI.20180716.SURBER.2","D19","CARI",2018-07-16 19:20:00,1,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20180716",2018-07-16,2018,"riffle","surber",0.093,10.752688172043,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20180716.SURBER.2","D19","CARI",2018-07-16 19:20:00,1,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20180716",2018-07-16,2018,"riffle","surber",0.093,10.752688172043,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20180716.SURBER.2","D19","CARI",2018-07-16 19:20:00,1,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20180716",2018-07-16,2018,"riffle","surber",0.093,10.752688172043,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20180716.SURBER.2","D19","CARI",2018-07-16 19:20:00,1,"CINSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Cinygmula","Cinygmula sp.","genus","CARI.20180716",2018-07-16,2018,"riffle","surber",0.093,10.752688172043,"count per square meter","Cinygmula",2,"scr","cg",NA,NA
"CARI.20180716.SURBER.1","D19","CARI",2018-07-16 19:20:00,2,"BAESP2","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis sp.","genus","CARI.20180716",2018-07-16,2018,"riffle","surber",0.093,21.505376344086,"count per square meter","Baetis",4,"cg","scr",NA,NA
"CARI.20180716.KICKNET.1","D19","CARI",2018-07-16 19:20:00,1,"AEOSP2","Annelida","Clitellata","Oligochaeta",NA,"Aeolosomatida","Aeolosomatidae",NA,NA,"Aeolosoma","Aeolosoma sp.","genus","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,4,"count per square meter",NA,8,"cf",NA,NA,NA
"CARI.20180716.KICKNET.1","D19","CARI",2018-07-16 19:20:00,1,"RHESP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Rheocricotopus","Rheocricotopus sp.","genus","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,4,"count per square meter",NA,6,"cg",NA,NA,NA
"CARI.20180716.KICKNET.1","D19","CARI",2018-07-16 19:20:00,2,"LUMSP2","Annelida","Clitellata","Oligochaeta","Oligochaeta","Lumbriculida","Lumbriculidae",NA,NA,NA,"Lumbriculidae sp.","family","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,8,"count per square meter","segmented_worms",5,"cg",NA,NA,NA
"CARI.20180716.KICKNET.3","D19","CARI",2018-07-16 19:20:00,2,"ZAPORE","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Nemouridae","Nemourinae",NA,"Zapada","Zapada oregonensis gr.","speciesGroup","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,8,"count per square meter",NA,2,"sh",NA,NA,NA
"CARI.20180716.KICKNET.4","D19","CARI",2018-07-16 19:20:00,1,"RHESP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Rheocricotopus","Rheocricotopus sp.","genus","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,4,"count per square meter",NA,6,"cg",NA,NA,NA
"CARI.20180716.SURBER.3","D19","CARI",2018-07-16 19:20:00,2,"EUKGRA","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Eukiefferiella","Eukiefferiella gracei gr.","speciesGroup","CARI.20180716",2018-07-16,2018,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,4,"cg",NA,NA,NA
"CARI.20180716.KICKNET.1","D19","CARI",2018-07-16 19:20:00,4,"HELSP22","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae","Simuliinae","Prosimuliini","Helodon/Prosimulium","Helodon/Prosimulium sp.","speciesGroup","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,16,"count per square meter",NA,2,"cf",NA,NA,NA
"CARI.20180716.SURBER.1","D19","CARI",2018-07-16 19:20:00,5,"CINSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Cinygmula","Cinygmula sp.","genus","CARI.20180716",2018-07-16,2018,"riffle","surber",0.093,53.7634408602151,"count per square meter","Cinygmula",2,"scr","cg",NA,NA
"CARI.20180716.KICKNET.2","D19","CARI",2018-07-16 19:20:00,3,"CAPSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Capniidae",NA,NA,NA,"Capniidae sp.","family","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,12,"count per square meter",NA,3,"sh",NA,NA,NA
"CARI.20180716.KICKNET.3","D19","CARI",2018-07-16 19:20:00,2,"BAEBIC","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis bicaudatus","species","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,8,"count per square meter",NA,4,"cg",NA,NA,NA
"CARI.20180716.SURBER.1","D19","CARI",2018-07-16 19:20:00,2,"BAESP2","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis sp.","genus","CARI.20180716",2018-07-16,2018,"riffle","surber",0.093,21.505376344086,"count per square meter","Baetis",4,"cg","scr",NA,NA
"CARI.20180716.SURBER.1","D19","CARI",2018-07-16 19:20:00,5,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20180716",2018-07-16,2018,"riffle","surber",0.093,53.7634408602151,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20180716.SURBER.1","D19","CARI",2018-07-16 19:20:00,5,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20180716",2018-07-16,2018,"riffle","surber",0.093,53.7634408602151,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20180716.SURBER.1","D19","CARI",2018-07-16 19:20:00,5,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20180716",2018-07-16,2018,"riffle","surber",0.093,53.7634408602151,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20180716.KICKNET.1","D19","CARI",2018-07-16 19:20:00,16,"LUMSP2","Annelida","Clitellata","Oligochaeta","Oligochaeta","Lumbriculida","Lumbriculidae",NA,NA,NA,"Lumbriculidae sp.","family","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,64,"count per square meter","segmented_worms",5,"cg",NA,NA,NA
"CARI.20180716.KICKNET.4","D19","CARI",2018-07-16 19:20:00,1,"ORTSP3","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Orthocladius","Orthocladius sp.","genus","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,4,"count per square meter","midges",6,"cg",NA,NA,NA
"CARI.20180716.KICKNET.4","D19","CARI",2018-07-16 19:20:00,5,"LIMSP5","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Limnephilidae",NA,NA,NA,"Limnephilidae sp.","family","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,20,"count per square meter",NA,4,"sh","cg",NA,NA
"CARI.20180716.SURBER.2","D19","CARI",2018-07-16 19:20:00,7,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20180716",2018-07-16,2018,"riffle","surber",0.093,75.2688172043011,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20180716.SURBER.2","D19","CARI",2018-07-16 19:20:00,7,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20180716",2018-07-16,2018,"riffle","surber",0.093,75.2688172043011,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20180716.SURBER.2","D19","CARI",2018-07-16 19:20:00,7,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20180716",2018-07-16,2018,"riffle","surber",0.093,75.2688172043011,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20180716.KICKNET.3","D19","CARI",2018-07-16 19:20:00,2,"CHLSP","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Chloroperlidae",NA,NA,NA,"Chloroperlidae sp.","family","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,8,"count per square meter",NA,0,"prd",NA,NA,NA
"CARI.20180716.SURBER.3","D19","CARI",2018-07-16 19:20:00,2,"CORSP19","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Corynoneura","Corynoneura sp.","genus","CARI.20180716",2018-07-16,2018,"riffle","surber",0.093,21.505376344086,"count per square meter","midges",4,"cg",NA,NA,NA
"CARI.20180716.KICKNET.4","D19","CARI",2018-07-16 19:20:00,2,"BAESP2","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis sp.","genus","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,8,"count per square meter","Baetis",4,"cg","scr",NA,NA
"CARI.20180716.KICKNET.1","D19","CARI",2018-07-16 19:20:00,26,"CINSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Cinygmula","Cinygmula sp.","genus","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,104,"count per square meter","Cinygmula",2,"scr","cg",NA,NA
"CARI.20180716.KICKNET.4","D19","CARI",2018-07-16 19:20:00,1,"PARSP29","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Parorthocladius","Parorthocladius sp.","genus","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,4,"count per square meter",NA,6,"cg",NA,NA,NA
"CARI.20180716.SURBER.3","D19","CARI",2018-07-16 19:20:00,2,"BAEBIC","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis bicaudatus","species","CARI.20180716",2018-07-16,2018,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,4,"cg",NA,NA,NA
"CARI.20180716.KICKNET.3","D19","CARI",2018-07-16 19:20:00,2,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,8,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20180716.KICKNET.3","D19","CARI",2018-07-16 19:20:00,2,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,8,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20180716.KICKNET.3","D19","CARI",2018-07-16 19:20:00,2,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,8,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20180716.SURBER.1","D19","CARI",2018-07-16 19:20:00,4,"BAESP2","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis sp.","genus","CARI.20180716",2018-07-16,2018,"riffle","surber",0.093,43.010752688172,"count per square meter","Baetis",4,"cg","scr",NA,NA
"CARI.20180716.SURBER.2","D19","CARI",2018-07-16 19:20:00,1,"LUMSP2","Annelida","Clitellata","Oligochaeta","Oligochaeta","Lumbriculida","Lumbriculidae",NA,NA,NA,"Lumbriculidae sp.","family","CARI.20180716",2018-07-16,2018,"riffle","surber",0.093,10.752688172043,"count per square meter","segmented_worms",5,"cg",NA,NA,NA
"CARI.20180716.KICKNET.5","D19","CARI",2018-07-16 19:20:00,2,"SPESP4","Arthropoda","Chelicerata","Arachnida","Acari","Trombidiformes","Sperchontidae",NA,NA,"Sperchon","Sperchon sp.","genus","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,8,"count per square meter","Sperchon",8,"prd",NA,NA,NA
"CARI.20180716.SURBER.1","D19","CARI",2018-07-16 19:20:00,30,"CINSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Cinygmula","Cinygmula sp.","genus","CARI.20180716",2018-07-16,2018,"riffle","surber",0.093,322.58064516129,"count per square meter","Cinygmula",2,"scr","cg",NA,NA
"CARI.20180716.KICKNET.5","D19","CARI",2018-07-16 19:20:00,2,"LUMSP2","Annelida","Clitellata","Oligochaeta","Oligochaeta","Lumbriculida","Lumbriculidae",NA,NA,NA,"Lumbriculidae sp.","family","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,8,"count per square meter","segmented_worms",5,"cg",NA,NA,NA
"CARI.20180716.KICKNET.5","D19","CARI",2018-07-16 19:20:00,2,"ZAPCIN","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Nemouridae","Nemourinae",NA,"Zapada","Zapada cinctipes","species","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,8,"count per square meter",NA,2,"sh",NA,NA,NA
"CARI.20180716.SURBER.1","D19","CARI",2018-07-16 19:20:00,2,"AEOSP2","Annelida","Clitellata","Oligochaeta",NA,"Aeolosomatida","Aeolosomatidae",NA,NA,"Aeolosoma","Aeolosoma sp.","genus","CARI.20180716",2018-07-16,2018,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,8,"cf",NA,NA,NA
"CARI.20180716.KICKNET.3","D19","CARI",2018-07-16 19:20:00,1,"CINSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Cinygmula","Cinygmula sp.","genus","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,4,"count per square meter","Cinygmula",2,"scr","cg",NA,NA
"CARI.20180716.KICKNET.4","D19","CARI",2018-07-16 19:20:00,1,"LUMSP2","Annelida","Clitellata","Oligochaeta","Oligochaeta","Lumbriculida","Lumbriculidae",NA,NA,NA,"Lumbriculidae sp.","family","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",5,"cg",NA,NA,NA
"CARI.20180716.KICKNET.5","D19","CARI",2018-07-16 19:20:00,2,"EMPSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Empididae",NA,NA,NA,"Empididae sp.","family","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,8,"count per square meter",NA,6,"prd",NA,NA,NA
"CARI.20180716.KICKNET.5","D19","CARI",2018-07-16 19:20:00,2,"DICSP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Tipulidae","Limoniinae","Pediciini","Dicranota","Dicranota sp.","genus","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,8,"count per square meter",NA,3,"prd",NA,NA,NA
"CARI.20180716.KICKNET.5","D19","CARI",2018-07-16 19:20:00,2,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","CARI.20180716",2018-07-16,2018,"run","modifiedKicknet",0.25,8,"count per square meter","segmented_worms",8,"cg",NA,NA,NA
