"sampleID","domainID","siteID","collectDate","estimatedTotalCount","acceptedTaxonID","phylum","subphylum","class","subclass","order","family","subfamily","tribe","genus","scientificName","taxonRank","eventID","date","year","habitatType","samplerType","benthicArea","inv_dens","inv_dens_unit","organism_aggr","tolerance","FFG","FFG2","mon.ADD","mon.precip","mean.SpCond","median.SpCond","mean.DO","median.DO","mean.DOsat","median.DOsat","mean.pH","median.pH","mean.chl","median.chl","mean.turb","median.turb","mean.fDOM","median.fDOM","mean.wTemp","median.wTemp"
"HOPB.20180411.SURBER.4","D01","HOPB",2018-04-11 14:55:00,5,"PROSP21","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae","Simuliinae","Prosimuliini","Prosimulium","Prosimulium sp.","genus","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,53.7634408602151,"count per square meter","Prosimulium",2,"cf","scr",41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.CORE.1","D01","HOPB",2018-04-11 14:55:00,1,"CHISP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini",NA,"Chironomini sp.","tribe","HOPB.20180411",2018-04-11,2018,"pool","core",0.006,166.666666666667,"count per square meter","midges",6,"cg",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.4","D01","HOPB",2018-04-11 14:55:00,4,"EUKPSE","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Eukiefferiella","Eukiefferiella pseudomontana gr.","speciesGroup","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,43.010752688172,"count per square meter",NA,8,"cg",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.1","D01","HOPB",2018-04-11 14:55:00,1,"RHEPEL","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Rheotanytarsus","Rheotanytarsus pellucidus gr.","speciesGroup","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,4,"cf",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.2","D01","HOPB",2018-04-11 14:55:00,1,"PARSP25","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Parakiefferiella","Parakiefferiella sp.","genus","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,10.752688172043,"count per square meter","midges",4,"cg",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.4","D01","HOPB",2018-04-11 14:55:00,1,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,5,"cg",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.2","D01","HOPB",2018-04-11 14:55:00,2,"EPESP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Epeorus","Epeorus sp.","genus","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,21.505376344086,"count per square meter","Epeorus",0,"scr","cg",41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.1","D01","HOPB",2018-04-11 14:55:00,1,"POLAVI","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Polypedilum","Polypedilum aviceps","species","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,4,"sh",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.1","D01","HOPB",2018-04-11 14:55:00,14,"TANSP11","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Tanytarsus","Tanytarsus sp.","genus","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,150.537634408602,"count per square meter",NA,6,"cf",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.2","D01","HOPB",2018-04-11 14:55:00,2,"TANSP11","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Tanytarsus","Tanytarsus sp.","genus","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,6,"cf",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.4","D01","HOPB",2018-04-11 14:55:00,12,"RHESP4","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Rheosmittia","Rheosmittia sp.","genus","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,129.032258064516,"count per square meter",NA,0,"cg",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.4","D01","HOPB",2018-04-11 14:55:00,1,"ISOSP9","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Perlodidae","Isoperlinae",NA,"Isoperla","Isoperla sp.","genus","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,10.752688172043,"count per square meter","Isoperla",2,"prd","cg",41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.5","D01","HOPB",2018-04-11 14:55:00,2,"TVEBAV","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Tvetenia","Tvetenia bavarica gr.","speciesGroup","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,4,"cg",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.2","D01","HOPB",2018-04-11 14:55:00,17,"PARSP26","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Parametriocnemus","Parametriocnemus sp.","genus","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,182.795698924731,"count per square meter","midges",5,"cg",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.4","D01","HOPB",2018-04-11 14:55:00,2,"TANSP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini",NA,"Tanytarsini sp.","tribe","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,6,"cf",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.5","D01","HOPB",2018-04-11 14:55:00,9,"EUKCLA","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Eukiefferiella","Eukiefferiella claripennis gr.","speciesGroup","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,96.7741935483871,"count per square meter",NA,8,"cg",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.1","D01","HOPB",2018-04-11 14:55:00,3,"CHESP5","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydropsychidae","Hydropsychinae",NA,"Cheumatopsyche","Cheumatopsyche sp.","genus","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,32.258064516129,"count per square meter","Cheumatopsyche",5,"cf",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.3","D01","HOPB",2018-04-11 14:55:00,1,"SIMSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae",NA,NA,NA,"Simuliidae sp.","family","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,5,"cf",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.1","D01","HOPB",2018-04-11 14:55:00,1,"EPHSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Ephemerellidae",NA,NA,"Ephemerella","Ephemerella sp.","genus","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,10.752688172043,"count per square meter","Ephemerella",1,"cg","scr",41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.4","D01","HOPB",2018-04-11 14:55:00,9,"TANSP11","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Tanytarsus","Tanytarsus sp.","genus","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,96.7741935483871,"count per square meter",NA,6,"cf",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.4","D01","HOPB",2018-04-11 14:55:00,1,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,5,"cg",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.5","D01","HOPB",2018-04-11 14:55:00,1,"LEPSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptophlebiidae",NA,NA,NA,"Leptophlebiidae sp.","family","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,4,"cg",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.5","D01","HOPB",2018-04-11 14:55:00,1,"TAESP2","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Taeniopterygidae","Brachypteryinae",NA,"Taenionema","Taenionema sp.","genus","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,2,"sh",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.1","D01","HOPB",2018-04-11 14:55:00,6,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,64.5161290322581,"count per square meter","segmented_worms",10,"cg",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.1","D01","HOPB",2018-04-11 14:55:00,6,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,64.5161290322581,"count per square meter","segmented_worms",10,"cg",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.1","D01","HOPB",2018-04-11 14:55:00,6,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,64.5161290322581,"count per square meter","segmented_worms",10,"cg",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.5","D01","HOPB",2018-04-11 14:55:00,1,"RHESP4","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Rheosmittia","Rheosmittia sp.","genus","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,0,"cg",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.4","D01","HOPB",2018-04-11 14:55:00,1,"RHYFUS1","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Rhyacophilidae",NA,NA,"Rhyacophila","Rhyacophila fuscula","species","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,10.752688172043,"count per square meter","Rhyacophila",0,"prd","om",41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.3","D01","HOPB",2018-04-11 14:55:00,1,"PARSP26","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Parametriocnemus","Parametriocnemus sp.","genus","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,10.752688172043,"count per square meter","midges",5,"cg",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.2","D01","HOPB",2018-04-11 14:55:00,2,"AMPSP13","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Nemouridae","Amphinemurinae",NA,"Amphinemura","Amphinemura sp.","genus","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,3,"sh",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.3","D01","HOPB",2018-04-11 14:55:00,90,"COLSP1","Arthropoda","Hexapoda","Collembola",NA,"Collembola",NA,NA,NA,NA,"Collembola sp.","order","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,967.741935483871,"count per square meter",NA,5,"cg",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.4","D01","HOPB",2018-04-11 14:55:00,1,"LEPSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptophlebiidae",NA,NA,NA,"Leptophlebiidae sp.","family","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,4,"cg",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.3","D01","HOPB",2018-04-11 14:55:00,2,"STESP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Stempellinella","Stempellinella sp.","genus","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,4,"cg",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.3","D01","HOPB",2018-04-11 14:55:00,1,"EUKCLA","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Eukiefferiella","Eukiefferiella claripennis gr.","speciesGroup","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,8,"cg",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.5","D01","HOPB",2018-04-11 14:55:00,1,"PROSP19","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Promoresia","Promoresia sp.","genus","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,2,"scr",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.1","D01","HOPB",2018-04-11 14:55:00,1,"STESP6","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Stenelmis","Stenelmis sp.","genus","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,10.752688172043,"count per square meter","Stenelmis",5,"scr","cg",41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.1","D01","HOPB",2018-04-11 14:55:00,1,"STESP6","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Stenelmis","Stenelmis sp.","genus","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,10.752688172043,"count per square meter","Stenelmis_decorata",5,"scr","cg",41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.1","D01","HOPB",2018-04-11 14:55:00,1,"STESP6","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Stenelmis","Stenelmis sp.","genus","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,10.752688172043,"count per square meter","Stenelmis",5,"scr","cg",41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.5","D01","HOPB",2018-04-11 14:55:00,1,"TANSP11","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Tanytarsus","Tanytarsus sp.","genus","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,6,"cf",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.5","D01","HOPB",2018-04-11 14:55:00,1,"TANSP11","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Tanytarsus","Tanytarsus sp.","genus","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,6,"cf",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.1","D01","HOPB",2018-04-11 14:55:00,2,"PARSP26","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Parametriocnemus","Parametriocnemus sp.","genus","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,21.505376344086,"count per square meter","midges",5,"cg",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.5","D01","HOPB",2018-04-11 14:55:00,1,"LOPSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Lopescladius","Lopescladius sp.","genus","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,4,"cg",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.4","D01","HOPB",2018-04-11 14:55:00,2,"LEUSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Leuctridae",NA,NA,NA,"Leuctridae sp.","family","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,0,"sh",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.5","D01","HOPB",2018-04-11 14:55:00,4,"LEPSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptophlebiidae",NA,NA,NA,"Leptophlebiidae sp.","family","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,43.010752688172,"count per square meter",NA,4,"cg",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.5","D01","HOPB",2018-04-11 14:55:00,6,"HELSP22","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae","Simuliinae","Prosimuliini","Helodon/Prosimulium","Helodon/Prosimulium sp.","speciesGroup","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,64.5161290322581,"count per square meter",NA,2,"cf",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.5","D01","HOPB",2018-04-11 14:55:00,1,"EPHSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Ephemerellidae",NA,NA,"Ephemerella","Ephemerella sp.","genus","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,10.752688172043,"count per square meter","Ephemerella",1,"cg","scr",41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.5","D01","HOPB",2018-04-11 14:55:00,1,"EPESP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Epeorus","Epeorus sp.","genus","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,10.752688172043,"count per square meter","Epeorus",0,"scr","cg",41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.1","D01","HOPB",2018-04-11 14:55:00,1,"OULSP","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Oulimnius","Oulimnius sp.","genus","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,10.752688172043,"count per square meter","Oulimnius",4,"scr",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.1","D01","HOPB",2018-04-11 14:55:00,1,"OULSP","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Oulimnius","Oulimnius sp.","genus","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,10.752688172043,"count per square meter","Oulimnius",4,"scr",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.3","D01","HOPB",2018-04-11 14:55:00,1,"ORTEUO","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Orthocladius","Orthocladius (Euorthocladius) sp.","subgenus","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,6,"cg",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.4","D01","HOPB",2018-04-11 14:55:00,1,"STESP6","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Stenelmis","Stenelmis sp.","genus","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,10.752688172043,"count per square meter","Stenelmis",5,"scr","cg",41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.4","D01","HOPB",2018-04-11 14:55:00,1,"STESP6","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Stenelmis","Stenelmis sp.","genus","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,10.752688172043,"count per square meter","Stenelmis_decorata",5,"scr","cg",41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.4","D01","HOPB",2018-04-11 14:55:00,1,"STESP6","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Stenelmis","Stenelmis sp.","genus","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,10.752688172043,"count per square meter","Stenelmis",5,"scr","cg",41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.2","D01","HOPB",2018-04-11 14:55:00,2,"TVEBAV","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Tvetenia","Tvetenia bavarica gr.","speciesGroup","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,4,"cg",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.3","D01","HOPB",2018-04-11 14:55:00,1,"EUKSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Eukiefferiella","Eukiefferiella sp.","genus","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,10.752688172043,"count per square meter","midges",5,"cg","om",41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.CORE.3","D01","HOPB",2018-04-11 14:55:00,1,"TANSP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini",NA,"Tanytarsini sp.","tribe","HOPB.20180411",2018-04-11,2018,"pool","core",0.006,166.666666666667,"count per square meter",NA,6,"cf",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.3","D01","HOPB",2018-04-11 14:55:00,1,"EPHSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Ephemerellidae",NA,NA,"Ephemerella","Ephemerella sp.","genus","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,10.752688172043,"count per square meter","Ephemerella",1,"cg","scr",41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20180411.SURBER.1","D01","HOPB",2018-04-11 14:55:00,1,"OULSP","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Oulimnius","Oulimnius sp.","genus","HOPB.20180411",2018-04-11,2018,"riffle","surber",0.093,10.752688172043,"count per square meter","Oulimnius",4,"scr",NA,41.9998468357155,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
